25/04/19;000000;72.0530000;72.3030000;71.5600000;71.8780000;32047
26/04/19;000000;71.8710000;72.4100000;71.8460000;72.2723000;40260
27/04/19;000000;72.2480000;72.3460000;72.1070000;72.3460000;11
28/04/19;000000;72.2780000;72.4292000;72.2643000;72.4292000;33
29/04/19;000000;72.4460000;72.4460000;71.7820000;72.0090000;32864
30/04/19;000000;72.1130000;72.8076000;72.0200000;72.4386000;35853
01/05/19;000000;72.4620000;72.8487000;72.4140000;72.5995000;3921
02/05/19;000000;72.5920000;73.4072000;72.3920000;73.0355000;34223
03/05/19;000000;73.0680000;73.3080000;72.6040000;72.6900000;5493
04/05/19;000000;72.9170000;72.9850000;72.8803000;72.9850000;10
05/05/19;000000;72.6310000;73.2940000;72.6300000;72.8980000;20
06/05/19;000000;72.9940000;73.3070000;72.6440000;73.0417000;27732
07/05/19;000000;73.0440000;73.1890000;72.6810000;73.0000000;38549
08/05/19;000000;73.1950000;73.2770000;72.6800000;72.7540000;45377
09/05/19;000000;72.7270000;73.6140000;72.5960000;73.1509000;6936
10/05/19;000000;73.1640000;73.5910000;72.9830000;73.2099000;8956
11/05/19;000000;73.2140000;73.2140000;73.0940000;73.1180000;12
12/05/19;000000;73.1670000;73.1760000;72.9283000;72.9283000;22
13/05/19;000000;72.9330000;73.6770000;72.9266000;73.3666000;133164
14/05/19;000000;73.3800000;73.5407000;72.5680000;72.6981000;107371
15/05/19;000000;72.7210000;72.8220000;71.9820000;72.3988000;114519
16/05/19;000000;72.4390000;72.5200000;71.8970000;72.1466000;110326
17/05/19;000000;72.2130000;72.3450000;72.0080000;72.1127000;117144
18/05/19;000000;72.1970000;72.3700000;72.1900000;72.3700000;10
19/05/19;000000;72.2240000;72.3450000;72.0440000;72.2664000;364
20/05/19;000000;72.2810000;72.4980000;71.8420000;71.9970000;102804
21/05/19;000000;72.0160000;72.0740000;71.7850000;71.8400000;110358
22/05/19;000000;71.8520000;71.9080000;71.5950000;71.6902000;107098
23/05/19;000000;71.7110000;72.5540000;71.5722000;72.4807000;122756
24/05/19;000000;72.5160000;72.5740000;72.0430000;72.1130000;108272
25/05/19;000000;72.2070000;72.2580000;72.1733000;72.2420000;18
26/05/19;000000;72.1660000;72.2740000;72.1560000;72.1988000;871
27/05/19;000000;72.2100000;72.3320000;71.8270000;71.9637000;80878
28/05/19;000000;72.0070000;72.3460000;71.8080000;72.1841000;103387
